Province,DateTime,Wind,Temp
BKK,2020-08-23 07:00 Local,230° @ 10,27.7
BKK,2020-08-23 10:00 Local,225° @ 17,30.3
BKK,2020-08-23 13:00 Local,225° @ 12,31.3
BKK,2020-08-23 16:00 Local,245° @ 21,31.3
BKK,2020-08-23 19:00 Local,245° @ 5,28.9
BKK,2020-08-23 22:00 Local,230° @ 4,28.5
BKK,2020-08-24 01:00 Local,260° @ 9,28.1
BKK,2020-08-24 04:00 Local,235° @ 10,27.4
BKK,2020-08-24 07:00 Local,240° @ 9,27.5
BKK,2020-08-24 10:00 Local,235° @ 10,30.2
BKK,2020-08-24 13:00 Local,235° @ 8,31.4
BKK,2020-08-24 16:00 Local,195° @ 11,31.8
BKK,2020-08-24 19:00 Local,185° @ 8,30.4
BKK,2020-08-24 22:00 Local,195° @ 15,29.5
BKK,2020-08-25 01:00 Local,215° @ 13,28.5
BKK,2020-08-25 04:00 Local,220° @ 10,28.1
BKK,2020-08-25 07:00 Local,295° @ 11,27.9
BKK,2020-08-25 10:00 Local,295° @ 10,30.8
BKK,2020-08-25 13:00 Local,230° @ 8,32.9
BKK,2020-08-25 16:00 Local,205° @ 11,32.8
BKK,2020-08-25 19:00 Local,180° @ 9,31.1
BKK,2020-08-25 22:00 Local,200° @ 17,29.4
BKK,2020-08-26 01:00 Local,195° @ 14,29
BKK,2020-08-26 04:00 Local,205° @ 14,28.5
BKK,2020-08-26 07:00 Local,295° @ 12,28.1
BKK,2020-08-26 10:00 Local,290° @ 11,30.9
BKK,2020-08-26 13:00 Local,235° @ 9,33.3
BKK,2020-08-26 16:00 Local,220° @ 9,33.6
BKK,2020-08-26 19:00 Local,215° @ 12,31.7
BKK,2020-08-26 22:00 Local,215° @ 18,30
BKK,2020-08-27 01:00 Local,255° @ 10,29.2
BKK,2020-08-27 04:00 Local,270° @ 14,27.4
BKK,2020-08-27 07:00 Local,275° @ 18,27.1
BKK,2020-08-27 10:00 Local,275° @ 18,30.7
BKK,2020-08-27 13:00 Local,250° @ 12,32.7
BKK,2020-08-27 16:00 Local,230° @ 9,33.3
BKK,2020-08-27 19:00 Local,200° @ 7,30.5
BKK,2020-08-27 22:00 Local,210° @ 7,29.5
BKK,2020-08-28 01:00 Local,260° @ 10,29.4
BKK,2020-08-28 04:00 Local,270° @ 11,28
BKK,2020-08-28 07:00 Local,280° @ 16,27.5
BKK,2020-08-28 10:00 Local,275° @ 13,29.6
BKK,2020-08-28 13:00 Local,245° @ 14,32.8
BKK,2020-08-28 16:00 Local,230° @ 15,28.1
BKK,2020-08-28 19:00 Local,245° @ 19,26.8
BKK,2020-08-28 22:00 Local,260° @ 8,27.1
BKK,2020-08-29 01:00 Local,270° @ 8,27.2
BKK,2020-08-29 04:00 Local,240° @ 8,26.7
BKK,2020-08-29 07:00 Local,250° @ 4,27.5
BKK,2020-08-29 10:00 Local,250° @ 8,30.1
BKK,2020-08-29 13:00 Local,225° @ 6,32.1
BKK,2020-08-29 16:00 Local,200° @ 7,32.6
BKK,2020-08-29 19:00 Local,150° @ 6,30.5
BKK,2020-08-29 22:00 Local,180° @ 16,29.6
BKK,2020-08-30 01:00 Local,170° @ 12,28.9
