Province,DateTime,Wind,Temp
Suratthani,2020-07-31 10:00 Local,230° @ 14,28.3
Suratthani,2020-07-31 13:00 Local,240° @ 13,30.7
Suratthani,2020-07-31 16:00 Local,250° @ 21,28.3
Suratthani,2020-07-31 19:00 Local,220° @ 9,25.5
Suratthani,2020-07-31 22:00 Local,215° @ 10,24.8
Suratthani,2020-08-01 01:00 Local,220° @ 10,24.8
Suratthani,2020-08-01 04:00 Local,220° @ 13,25.2
Suratthani,2020-08-01 07:00 Local,215° @ 10,25.2
Suratthani,2020-08-01 10:00 Local,230° @ 21,27.6
Suratthani,2020-08-01 13:00 Local,250° @ 25,27.2
Suratthani,2020-08-01 16:00 Local,250° @ 22,25.3
Suratthani,2020-08-01 19:00 Local,235° @ 12,24.9
Suratthani,2020-08-01 22:00 Local,235° @ 11,24.9
Suratthani,2020-08-02 01:00 Local,225° @ 11,24.7
Suratthani,2020-08-02 04:00 Local,220° @ 12,24.3
Suratthani,2020-08-02 07:00 Local,220° @ 10,24.6
Suratthani,2020-08-02 10:00 Local,235° @ 14,26.6
Suratthani,2020-08-02 13:00 Local,245° @ 12,28.1
Suratthani,2020-08-02 16:00 Local,235° @ 16,27.3
Suratthani,2020-08-02 19:00 Local,220° @ 9,25.6
Suratthani,2020-08-02 22:00 Local,225° @ 13,25.1
Suratthani,2020-08-03 01:00 Local,215° @ 14,25.2
Suratthani,2020-08-03 04:00 Local,220° @ 14,25
Suratthani,2020-08-03 07:00 Local,230° @ 13,25.3
Suratthani,2020-08-03 10:00 Local,225° @ 26,28.1
Suratthani,2020-08-03 13:00 Local,235° @ 19,29.7
Suratthani,2020-08-03 16:00 Local,230° @ 20,29
Suratthani,2020-08-03 19:00 Local,205° @ 11,26.4
Suratthani,2020-08-03 22:00 Local,205° @ 15,25.6
Suratthani,2020-08-04 01:00 Local,210° @ 13,25.2
Suratthani,2020-08-04 04:00 Local,210° @ 15,25.5
Suratthani,2020-08-04 07:00 Local,230° @ 12,25.2
Suratthani,2020-08-04 10:00 Local,215° @ 18,27.3
Suratthani,2020-08-04 13:00 Local,215° @ 17,30.1
Suratthani,2020-08-04 16:00 Local,225° @ 17,28.7
Suratthani,2020-08-04 19:00 Local,225° @ 9,26.2
Suratthani,2020-08-04 22:00 Local,210° @ 9,25.5
Suratthani,2020-08-05 01:00 Local,215° @ 9,25.1
Suratthani,2020-08-05 04:00 Local,210° @ 11,25
Suratthani,2020-08-05 07:00 Local,210° @ 10,25.3
Suratthani,2020-08-05 10:00 Local,225° @ 14,29
Suratthani,2020-08-05 13:00 Local,230° @ 11,31
Suratthani,2020-08-05 16:00 Local,250° @ 12,30.5
Suratthani,2020-08-05 19:00 Local,250° @ 5,27
Suratthani,2020-08-05 22:00 Local,220° @ 6,26.2
Suratthani,2020-08-06 01:00 Local,225° @ 5,25.5
Suratthani,2020-08-06 04:00 Local,205° @ 5,25
Suratthani,2020-08-06 07:00 Local,215° @ 4,25.6
Suratthani,2020-08-06 10:00 Local,230° @ 3,29.5
Suratthani,2020-08-06 13:00 Local,255° @ 7,31.2
Suratthani,2020-08-06 16:00 Local,260° @ 7,31.2
Suratthani,2020-08-06 19:00 Local,285° @ 2,27.3
Suratthani,2020-08-06 22:00 Local,255° @ 5,26.6
Suratthani,2020-08-07 01:00 Local,225° @ 5,25.6
Suratthani,2020-08-07 04:00 Local,235° @ 5,25.5
Suratthani,2020-08-07 07:00 Local,240° @ 4,25.8
Suratthani,2020-08-07 10:00 Local,220° @ 7,29.1
Suratthani,2020-08-07 13:00 Local,250° @ 5,30
Suratthani,2020-08-07 16:00 Local,270° @ 8,27.8
Suratthani,2020-08-07 19:00 Local,225° @ 5,26
Suratthani,2020-08-07 22:00 Local,225° @ 4,25.5
Suratthani,2020-08-08 01:00 Local,220° @ 4,25
Suratthani,2020-08-08 04:00 Local,215° @ 7,25.1
Suratthani,2020-08-08 07:00 Local,215° @ 8,25.4
Suratthani,2020-08-08 10:00 Local,230° @ 14,29.3
