Province,DateTime,Wind,Temp
Rayong,2021-01-02 10:00 Local,30° @ 20,22.8
Rayong,2021-01-02 11:00 Local,30° @ 17,24.2
Rayong,2021-01-02 12:00 Local,25° @ 15,25.3
Rayong,2021-01-02 13:00 Local,15° @ 13,26.5
Rayong,2021-01-02 14:00 Local,360° @ 9,27
Rayong,2021-01-02 15:00 Local,345° @ 8,27.2
Rayong,2021-01-02 16:00 Local,350° @ 9,27.3
Rayong,2021-01-02 17:00 Local,355° @ 10,27.1
Rayong,2021-01-02 18:00 Local,0° @ 11,26.4
Rayong,2021-01-02 19:00 Local,25° @ 15,26
Rayong,2021-01-02 20:00 Local,40° @ 19,25.7
Rayong,2021-01-02 21:00 Local,45° @ 18,25.3
Rayong,2021-01-02 22:00 Local,40° @ 18,25.1
Rayong,2021-01-02 23:00 Local,40° @ 17,24.6
Rayong,2021-01-03 00:00 Local,35° @ 16,24.2
Rayong,2021-01-03 01:00 Local,35° @ 17,23.9
Rayong,2021-01-03 02:00 Local,30° @ 17,23.6
Rayong,2021-01-03 03:00 Local,30° @ 18,23.2
Rayong,2021-01-03 04:00 Local,30° @ 18,22.9
Rayong,2021-01-03 05:00 Local,30° @ 18,22.7
Rayong,2021-01-03 06:00 Local,25° @ 18,22.5
Rayong,2021-01-03 07:00 Local,25° @ 17,22.3
Rayong,2021-01-03 08:00 Local,25° @ 19,22.9
Rayong,2021-01-03 09:00 Local,30° @ 20,23.9
Rayong,2021-01-03 10:00 Local,30° @ 18,25.2
Rayong,2021-01-03 11:00 Local,30° @ 15,26.3
Rayong,2021-01-03 12:00 Local,30° @ 11,27.2
Rayong,2021-01-03 13:00 Local,35° @ 9,28.3
Rayong,2021-01-03 14:00 Local,50° @ 4,28.5
Rayong,2021-01-03 15:00 Local,360° @ 2,28.5
Rayong,2021-01-03 16:00 Local,350° @ 5,28.4
Rayong,2021-01-03 17:00 Local,340° @ 5,28.1
Rayong,2021-01-03 18:00 Local,355° @ 5,27.2
Rayong,2021-01-03 19:00 Local,40° @ 8,26.9
Rayong,2021-01-03 20:00 Local,55° @ 11,26.7
Rayong,2021-01-03 21:00 Local,55° @ 13,26.6
Rayong,2021-01-03 22:00 Local,50° @ 14,26.3
Rayong,2021-01-03 23:00 Local,40° @ 15,26
Rayong,2021-01-04 00:00 Local,35° @ 16,25.7
Rayong,2021-01-04 01:00 Local,40° @ 19,25.3
Rayong,2021-01-04 02:00 Local,45° @ 21,25.1
Rayong,2021-01-04 03:00 Local,45° @ 20,24.9
Rayong,2021-01-04 04:00 Local,50° @ 19,24.6
Rayong,2021-01-04 05:00 Local,50° @ 18,24.3
Rayong,2021-01-04 06:00 Local,55° @ 18,24.1
Rayong,2021-01-04 07:00 Local,40° @ 17,23.7
Rayong,2021-01-04 08:00 Local,35° @ 17,24
Rayong,2021-01-04 09:00 Local,30° @ 18,25.1
Rayong,2021-01-04 10:00 Local,40° @ 17,26.3
Rayong,2021-01-04 11:00 Local,50° @ 17,27.4
Rayong,2021-01-04 12:00 Local,70° @ 14,28.1
Rayong,2021-01-04 13:00 Local,75° @ 8,28.7
Rayong,2021-01-04 14:00 Local,90° @ 4,28.9
Rayong,2021-01-04 15:00 Local,255° @ 0,28.8
Rayong,2021-01-04 16:00 Local,315° @ 3,28.7
Rayong,2021-01-04 17:00 Local,330° @ 4,28.3
Rayong,2021-01-04 18:00 Local,350° @ 4,27.5
Rayong,2021-01-04 19:00 Local,25° @ 9,27.1
Rayong,2021-01-04 20:00 Local,45° @ 12,27.2
Rayong,2021-01-04 21:00 Local,55° @ 15,27
Rayong,2021-01-04 22:00 Local,50° @ 13,26.6
Rayong,2021-01-04 23:00 Local,35° @ 11,26.3
Rayong,2021-01-05 00:00 Local,15° @ 13,26
Rayong,2021-01-05 01:00 Local,15° @ 16,25.8
Rayong,2021-01-05 02:00 Local,20° @ 19,25.6
Rayong,2021-01-05 03:00 Local,25° @ 20,25.4
Rayong,2021-01-05 04:00 Local,40° @ 21,25.2
Rayong,2021-01-05 05:00 Local,35° @ 19,24.9
Rayong,2021-01-05 06:00 Local,35° @ 17,24.6
Rayong,2021-01-05 07:00 Local,25° @ 14,24.3
Rayong,2021-01-05 08:00 Local,25° @ 14,24.9
Rayong,2021-01-05 09:00 Local,30° @ 16,26
Rayong,2021-01-05 10:00 Local,30° @ 16,27.2
Rayong,2021-01-05 11:00 Local,40° @ 15,28.2
Rayong,2021-01-05 12:00 Local,60° @ 12,28.7
Rayong,2021-01-05 13:00 Local,65° @ 10,28.8
Rayong,2021-01-05 14:00 Local,80° @ 6,29.1
Rayong,2021-01-05 15:00 Local,95° @ 3,29.5
Rayong,2021-01-05 16:00 Local,95° @ 3,29.6
Rayong,2021-01-05 17:00 Local,85° @ 4,29.2
Rayong,2021-01-05 18:00 Local,65° @ 4,28.5
Rayong,2021-01-05 19:00 Local,70° @ 7,27.9
Rayong,2021-01-05 20:00 Local,65° @ 8,27.8
Rayong,2021-01-05 21:00 Local,55° @ 8,27.5
Rayong,2021-01-05 22:00 Local,50° @ 9,27.2
Rayong,2021-01-05 23:00 Local,55° @ 9,27.1
Rayong,2021-01-06 00:00 Local,55° @ 9,27.1
Rayong,2021-01-06 01:00 Local,30° @ 6,26.9
Rayong,2021-01-06 02:00 Local,20° @ 6,26.7
Rayong,2021-01-06 03:00 Local,10° @ 8,26.5
Rayong,2021-01-06 04:00 Local,20° @ 10,26.2
Rayong,2021-01-06 05:00 Local,25° @ 13,26
Rayong,2021-01-06 06:00 Local,30° @ 16,25.7
Rayong,2021-01-06 07:00 Local,30° @ 15,25.5
Rayong,2021-01-06 08:00 Local,40° @ 18,26.2
Rayong,2021-01-06 09:00 Local,50° @ 20,27.1
Rayong,2021-01-06 10:00 Local,60° @ 19,27.8
Rayong,2021-01-06 11:00 Local,70° @ 16,28.5
Rayong,2021-01-06 12:00 Local,75° @ 13,29.1
Rayong,2021-01-06 13:00 Local,110° @ 7,29.9
Rayong,2021-01-06 14:00 Local,120° @ 5,30.1
Rayong,2021-01-06 15:00 Local,140° @ 1,30.1
Rayong,2021-01-06 16:00 Local,305° @ 2,29.9
Rayong,2021-01-06 17:00 Local,295° @ 6,29.2
Rayong,2021-01-06 18:00 Local,290° @ 9,27.8
Rayong,2021-01-06 19:00 Local,285° @ 6,27.5
Rayong,2021-01-06 20:00 Local,280° @ 5,27.3
Rayong,2021-01-06 21:00 Local,290° @ 3,27.1
Rayong,2021-01-06 22:00 Local,300° @ 2,27
Rayong,2021-01-06 23:00 Local,340° @ 1,26.9
Rayong,2021-01-07 00:00 Local,15° @ 2,26.7
Rayong,2021-01-07 01:00 Local,10° @ 5,26.6
Rayong,2021-01-07 02:00 Local,30° @ 7,26.5
Rayong,2021-01-07 03:00 Local,45° @ 8,26.4
Rayong,2021-01-07 04:00 Local,55° @ 10,26.2
Rayong,2021-01-07 05:00 Local,60° @ 11,26.1
Rayong,2021-01-07 06:00 Local,60° @ 13,25.9
Rayong,2021-01-07 07:00 Local,45° @ 13,25.6
Rayong,2021-01-07 08:00 Local,45° @ 13,26.3
Rayong,2021-01-07 09:00 Local,45° @ 13,27.2
Rayong,2021-01-07 10:00 Local,55° @ 12,28.1
Rayong,2021-01-07 11:00 Local,70° @ 10,28.7
Rayong,2021-01-07 12:00 Local,85° @ 7,29.1
Rayong,2021-01-07 13:00 Local,135° @ 6,29.9
Rayong,2021-01-07 14:00 Local,180° @ 4,30
Rayong,2021-01-07 15:00 Local,225° @ 6,29.9
Rayong,2021-01-07 16:00 Local,250° @ 6,29.7
Rayong,2021-01-07 17:00 Local,270° @ 6,29.2
Rayong,2021-01-07 18:00 Local,240° @ 3,28.3
Rayong,2021-01-07 19:00 Local,240° @ 4,27.6
Rayong,2021-01-07 20:00 Local,225° @ 4,27.3
Rayong,2021-01-07 21:00 Local,200° @ 2,27.1
Rayong,2021-01-07 22:00 Local,175° @ 3,26.9
Rayong,2021-01-07 23:00 Local,145° @ 3,26.8
Rayong,2021-01-08 00:00 Local,110° @ 4,26.7
Rayong,2021-01-08 01:00 Local,55° @ 7,26.6
Rayong,2021-01-08 02:00 Local,55° @ 8,26.4
Rayong,2021-01-08 03:00 Local,60° @ 8,26.2
Rayong,2021-01-08 04:00 Local,55° @ 10,26.1
Rayong,2021-01-08 05:00 Local,45° @ 11,25.9
Rayong,2021-01-08 06:00 Local,55° @ 15,25.9
Rayong,2021-01-08 07:00 Local,50° @ 14,25.7
Rayong,2021-01-08 08:00 Local,60° @ 20,26.2
Rayong,2021-01-08 09:00 Local,65° @ 22,26.8
Rayong,2021-01-08 10:00 Local,65° @ 21,27.3
Rayong,2021-01-08 11:00 Local,60° @ 19,28.1
Rayong,2021-01-08 12:00 Local,70° @ 16,28.7
Rayong,2021-01-08 13:00 Local,105° @ 9,29.3
Rayong,2021-01-08 14:00 Local,105° @ 9,29.5
Rayong,2021-01-08 15:00 Local,85° @ 6,29.6
Rayong,2021-01-08 16:00 Local,60° @ 4,29.6
Rayong,2021-01-08 17:00 Local,100° @ 1,29.1
Rayong,2021-01-08 18:00 Local,215° @ 2,28.1
Rayong,2021-01-08 19:00 Local,25° @ 4,27.6
Rayong,2021-01-08 20:00 Local,65° @ 9,27.5
Rayong,2021-01-08 21:00 Local,75° @ 11,27.2
Rayong,2021-01-08 22:00 Local,70° @ 10,26.9
Rayong,2021-01-08 23:00 Local,50° @ 9,26.6
Rayong,2021-01-09 00:00 Local,30° @ 9,26.4
Rayong,2021-01-09 01:00 Local,30° @ 18,25.8
Rayong,2021-01-09 02:00 Local,30° @ 22,25
Rayong,2021-01-09 03:00 Local,35° @ 23,24.6
Rayong,2021-01-09 04:00 Local,45° @ 23,24
Rayong,2021-01-09 05:00 Local,55° @ 24,23.3
Rayong,2021-01-09 06:00 Local,50° @ 22,22.7
Rayong,2021-01-09 07:00 Local,40° @ 20,22.1
Rayong,2021-01-09 08:00 Local,45° @ 23,22
Rayong,2021-01-09 09:00 Local,55° @ 23,22.8
Rayong,2021-01-09 10:00 Local,60° @ 21,23.8
Rayong,2021-01-09 11:00 Local,65° @ 19,25
Rayong,2021-01-09 12:00 Local,65° @ 15,26.1
Rayong,2021-01-09 13:00 Local,50° @ 12,27.3
Rayong,2021-01-09 14:00 Local,65° @ 9,27.7
Rayong,2021-01-09 15:00 Local,80° @ 6,28
Rayong,2021-01-09 16:00 Local,80° @ 4,27.9
Rayong,2021-01-09 17:00 Local,70° @ 6,27.5
Rayong,2021-01-09 18:00 Local,60° @ 7,26.7
Rayong,2021-01-09 19:00 Local,30° @ 3,26.1
Rayong,2021-01-09 20:00 Local,30° @ 5,25.8
Rayong,2021-01-09 21:00 Local,45° @ 9,25.8
Rayong,2021-01-09 22:00 Local,50° @ 13,25.5
Rayong,2021-01-09 23:00 Local,50° @ 14,25.2
Rayong,2021-01-10 00:00 Local,55° @ 13,24.8
Rayong,2021-01-10 01:00 Local,45° @ 14,24.4
Rayong,2021-01-10 02:00 Local,35° @ 15,24
Rayong,2021-01-10 03:00 Local,30° @ 16,23.4
Rayong,2021-01-10 04:00 Local,35° @ 16,23
Rayong,2021-01-10 05:00 Local,40° @ 17,22.7
Rayong,2021-01-10 06:00 Local,40° @ 17,22.4
Rayong,2021-01-10 07:00 Local,35° @ 18,22
Rayong,2021-01-10 08:00 Local,45° @ 19,22.4
Rayong,2021-01-10 09:00 Local,55° @ 17,23.4
Rayong,2021-01-10 10:00 Local,60° @ 16,24.6
Rayong,2021-01-10 11:00 Local,65° @ 15,25.4
Rayong,2021-01-10 12:00 Local,70° @ 13,26.2
Rayong,2021-01-10 13:00 Local,95° @ 8,27.3
Rayong,2021-01-10 14:00 Local,110° @ 7,27.5
Rayong,2021-01-10 15:00 Local,125° @ 4,27.6
Rayong,2021-01-10 16:00 Local,165° @ 2,27.6
Rayong,2021-01-10 17:00 Local,240° @ 1,27.1
Rayong,2021-01-10 18:00 Local,260° @ 4,26
Rayong,2021-01-10 19:00 Local,325° @ 3,25.3
Rayong,2021-01-10 20:00 Local,355° @ 4,25.1
Rayong,2021-01-10 21:00 Local,25° @ 6,25.1
Rayong,2021-01-10 22:00 Local,55° @ 6,25
Rayong,2021-01-10 23:00 Local,55° @ 9,24.9
Rayong,2021-01-11 00:00 Local,40° @ 11,24.6
Rayong,2021-01-11 01:00 Local,35° @ 15,24.1
Rayong,2021-01-11 02:00 Local,35° @ 15,23.7
Rayong,2021-01-11 03:00 Local,35° @ 15,23.2
Rayong,2021-01-11 04:00 Local,35° @ 16,23
Rayong,2021-01-11 05:00 Local,40° @ 15,22.7
Rayong,2021-01-11 06:00 Local,40° @ 16,22.4
Rayong,2021-01-11 07:00 Local,40° @ 18,22.2
Rayong,2021-01-11 08:00 Local,45° @ 20,22.7
Rayong,2021-01-11 09:00 Local,50° @ 21,23.8
Rayong,2021-01-11 10:00 Local,55° @ 20,24.8
Rayong,2021-01-11 11:00 Local,55° @ 18,25.6
Rayong,2021-01-11 12:00 Local,65° @ 15,26.3
Rayong,2021-01-11 13:00 Local,85° @ 13,27.3
Rayong,2021-01-11 14:00 Local,90° @ 13,27.5
Rayong,2021-01-11 15:00 Local,90° @ 12,27.7
Rayong,2021-01-11 16:00 Local,85° @ 12,27.8
Rayong,2021-01-11 17:00 Local,70° @ 12,27.6
Rayong,2021-01-11 18:00 Local,60° @ 11,26.7
Rayong,2021-01-11 19:00 Local,25° @ 6,26.2
Rayong,2021-01-11 20:00 Local,35° @ 11,25.9
Rayong,2021-01-11 21:00 Local,45° @ 19,25.9
Rayong,2021-01-11 22:00 Local,45° @ 27,25.4
Rayong,2021-01-11 23:00 Local,45° @ 33,24.5
Rayong,2021-01-12 00:00 Local,40° @ 34,23.4
Rayong,2021-01-12 01:00 Local,35° @ 28,22.7
Rayong,2021-01-12 02:00 Local,35° @ 30,21.9
Rayong,2021-01-12 03:00 Local,40° @ 32,20.9
Rayong,2021-01-12 04:00 Local,50° @ 34,19.9
Rayong,2021-01-12 05:00 Local,50° @ 34,19.2
Rayong,2021-01-12 06:00 Local,45° @ 34,18.4
Rayong,2021-01-12 07:00 Local,40° @ 30,17.9
Rayong,2021-01-12 08:00 Local,45° @ 32,17.6
Rayong,2021-01-12 09:00 Local,45° @ 30,18.2
Rayong,2021-01-12 10:00 Local,40° @ 28,19.1
Rayong,2021-01-12 11:00 Local,40° @ 27,20.5
Rayong,2021-01-12 12:00 Local,45° @ 26,22
Rayong,2021-01-12 13:00 Local,40° @ 24,24
Rayong,2021-01-12 14:00 Local,40° @ 22,24.9
Rayong,2021-01-12 15:00 Local,45° @ 21,25.5
Rayong,2021-01-12 16:00 Local,45° @ 22,25.7
Rayong,2021-01-12 17:00 Local,40° @ 23,25.6
Rayong,2021-01-12 18:00 Local,35° @ 22,24.7
Rayong,2021-01-12 19:00 Local,25° @ 21,23.7
Rayong,2021-01-12 20:00 Local,30° @ 22,23.2
Rayong,2021-01-12 21:00 Local,35° @ 24,22.7
Rayong,2021-01-12 22:00 Local,35° @ 25,22.2
Rayong,2021-01-12 23:00 Local,35° @ 24,21.6
Rayong,2021-01-13 00:00 Local,35° @ 26,21.3
Rayong,2021-01-13 01:00 Local,40° @ 28,20.5
Rayong,2021-01-13 02:00 Local,40° @ 26,20.1
Rayong,2021-01-13 03:00 Local,40° @ 24,19.7
Rayong,2021-01-13 04:00 Local,35° @ 22,19.2
Rayong,2021-01-13 05:00 Local,30° @ 21,18.7
Rayong,2021-01-13 06:00 Local,30° @ 21,18.5
Rayong,2021-01-13 07:00 Local,20° @ 18,18.2
Rayong,2021-01-13 08:00 Local,25° @ 21,18.9
Rayong,2021-01-13 09:00 Local,30° @ 22,20
Rayong,2021-01-13 10:00 Local,30° @ 20,21.5
Rayong,2021-01-13 11:00 Local,25° @ 19,22.8
Rayong,2021-01-13 12:00 Local,20° @ 16,23.9
Rayong,2021-01-13 13:00 Local,15° @ 13,25.1
Rayong,2021-01-13 14:00 Local,20° @ 6,25.5
Rayong,2021-01-13 15:00 Local,330° @ 3,25.6
Rayong,2021-01-13 16:00 Local,300° @ 4,25.5
Rayong,2021-01-13 17:00 Local,300° @ 6,25.3
Rayong,2021-01-13 18:00 Local,305° @ 6,24.2
Rayong,2021-01-13 19:00 Local,335° @ 7,24
Rayong,2021-01-13 20:00 Local,335° @ 7,23.8
Rayong,2021-01-13 21:00 Local,350° @ 6,23.6
Rayong,2021-01-13 22:00 Local,20° @ 7,23.4
Rayong,2021-01-13 23:00 Local,30° @ 8,23.1
Rayong,2021-01-14 00:00 Local,35° @ 9,22.7
Rayong,2021-01-14 01:00 Local,35° @ 12,22.2
Rayong,2021-01-14 02:00 Local,35° @ 10,21.8
Rayong,2021-01-14 03:00 Local,25° @ 9,21.6
Rayong,2021-01-14 04:00 Local,20° @ 9,21.4
Rayong,2021-01-14 05:00 Local,15° @ 11,21.1
Rayong,2021-01-14 06:00 Local,15° @ 12,20.9
Rayong,2021-01-14 07:00 Local,15° @ 16,20.9
Rayong,2021-01-14 08:00 Local,20° @ 14,21.7
Rayong,2021-01-14 09:00 Local,20° @ 13,23
Rayong,2021-01-14 10:00 Local,35° @ 11,24.3
Rayong,2021-01-14 11:00 Local,40° @ 7,25.4
Rayong,2021-01-14 12:00 Local,30° @ 3,26
Rayong,2021-01-14 13:00 Local,280° @ 3,26.7
Rayong,2021-01-14 14:00 Local,265° @ 8,27
Rayong,2021-01-14 15:00 Local,265° @ 10,27.1
Rayong,2021-01-14 16:00 Local,270° @ 12,27
Rayong,2021-01-14 17:00 Local,270° @ 14,26.6
Rayong,2021-01-14 18:00 Local,260° @ 13,25.4
Rayong,2021-01-14 19:00 Local,265° @ 8,24.9
Rayong,2021-01-14 20:00 Local,255° @ 7,24.7
Rayong,2021-01-14 21:00 Local,210° @ 6,24.5
Rayong,2021-01-14 22:00 Local,190° @ 7,24.3
Rayong,2021-01-14 23:00 Local,165° @ 5,24.2
Rayong,2021-01-15 00:00 Local,155° @ 6,24
Rayong,2021-01-15 01:00 Local,115° @ 6,23.8
Rayong,2021-01-15 02:00 Local,110° @ 6,23.6
Rayong,2021-01-15 03:00 Local,115° @ 8,23.4
Rayong,2021-01-15 04:00 Local,115° @ 9,23.3
Rayong,2021-01-15 05:00 Local,110° @ 8,23.2
Rayong,2021-01-15 06:00 Local,110° @ 9,23
Rayong,2021-01-15 07:00 Local,65° @ 8,23
Rayong,2021-01-15 08:00 Local,60° @ 8,23.5
Rayong,2021-01-15 09:00 Local,60° @ 8,24.6
Rayong,2021-01-15 10:00 Local,80° @ 7,25.7
Rayong,2021-01-15 11:00 Local,100° @ 5,26.5
Rayong,2021-01-15 12:00 Local,150° @ 5,26.8
Rayong,2021-01-15 13:00 Local,205° @ 3,27.2
Rayong,2021-01-15 14:00 Local,225° @ 8,27.3
Rayong,2021-01-15 15:00 Local,220° @ 12,27.2
Rayong,2021-01-15 16:00 Local,215° @ 13,27.2
Rayong,2021-01-15 17:00 Local,220° @ 14,27.1
Rayong,2021-01-15 18:00 Local,225° @ 15,25.9
Rayong,2021-01-15 19:00 Local,230° @ 14,25.2
Rayong,2021-01-15 20:00 Local,230° @ 13,24.9
Rayong,2021-01-15 21:00 Local,220° @ 12,24.8
Rayong,2021-01-15 22:00 Local,210° @ 12,24.7
Rayong,2021-01-15 23:00 Local,195° @ 10,24.5
Rayong,2021-01-16 00:00 Local,190° @ 10,24.4
Rayong,2021-01-16 01:00 Local,185° @ 8,24.4
Rayong,2021-01-16 02:00 Local,175° @ 8,24.3
Rayong,2021-01-16 03:00 Local,165° @ 9,24.2
Rayong,2021-01-16 04:00 Local,165° @ 10,24.1
Rayong,2021-01-16 05:00 Local,160° @ 9,24
Rayong,2021-01-16 06:00 Local,160° @ 8,24
Rayong,2021-01-16 07:00 Local,145° @ 5,24.2
Rayong,2021-01-16 08:00 Local,130° @ 4,24.9
Rayong,2021-01-16 09:00 Local,130° @ 5,26
Rayong,2021-01-16 10:00 Local,140° @ 6,26.6
Rayong,2021-01-16 11:00 Local,135° @ 5,27.2
Rayong,2021-01-16 12:00 Local,145° @ 5,27.4
Rayong,2021-01-16 13:00 Local,190° @ 6,27.9
Rayong,2021-01-16 14:00 Local,200° @ 10,27.9
Rayong,2021-01-16 15:00 Local,205° @ 13,27.7
Rayong,2021-01-16 16:00 Local,205° @ 15,27.8
Rayong,2021-01-16 17:00 Local,210° @ 16,27.2
Rayong,2021-01-16 18:00 Local,215° @ 14,26.3
Rayong,2021-01-16 19:00 Local,220° @ 12,25.7
Rayong,2021-01-16 20:00 Local,215° @ 9,25.4
Rayong,2021-01-16 21:00 Local,200° @ 7,25.2
Rayong,2021-01-16 22:00 Local,175° @ 7,25.1
Rayong,2021-01-16 23:00 Local,160° @ 6,25
Rayong,2021-01-17 00:00 Local,160° @ 6,24.8
Rayong,2021-01-17 01:00 Local,160° @ 6,24.7
Rayong,2021-01-17 02:00 Local,145° @ 5,24.5
Rayong,2021-01-17 03:00 Local,140° @ 5,24.4
Rayong,2021-01-17 04:00 Local,130° @ 6,24.3
Rayong,2021-01-17 05:00 Local,130° @ 8,24.2
Rayong,2021-01-17 06:00 Local,120° @ 7,24.1
Rayong,2021-01-17 07:00 Local,75° @ 7,24.3
Rayong,2021-01-17 08:00 Local,55° @ 8,24.9
Rayong,2021-01-17 09:00 Local,50° @ 8,25.9
Rayong,2021-01-17 10:00 Local,50° @ 8,26.8
Rayong,2021-01-17 11:00 Local,65° @ 9,27.6
Rayong,2021-01-17 12:00 Local,90° @ 6,28.1
Rayong,2021-01-17 13:00 Local,180° @ 3,28.7
Rayong,2021-01-17 14:00 Local,225° @ 6,28.8
Rayong,2021-01-17 15:00 Local,265° @ 6,28.5
Rayong,2021-01-17 16:00 Local,295° @ 8,28.3
Rayong,2021-01-17 17:00 Local,300° @ 6,28
Rayong,2021-01-17 18:00 Local,295° @ 8,27
Rayong,2021-01-17 19:00 Local,345° @ 5,26.6
Rayong,2021-01-17 20:00 Local,30° @ 5,26.7
Rayong,2021-01-17 21:00 Local,45° @ 8,26.6
Rayong,2021-01-17 22:00 Local,50° @ 12,26.6
Rayong,2021-01-17 23:00 Local,60° @ 15,26.2
Rayong,2021-01-18 00:00 Local,55° @ 19,26
Rayong,2021-01-18 01:00 Local,55° @ 28,25.3
Rayong,2021-01-18 02:00 Local,50° @ 29,24.5
Rayong,2021-01-18 03:00 Local,50° @ 31,23.7
Rayong,2021-01-18 04:00 Local,55° @ 33,22.8
Rayong,2021-01-18 05:00 Local,55° @ 32,22.2
Rayong,2021-01-18 06:00 Local,55° @ 32,21.7
Rayong,2021-01-18 07:00 Local,45° @ 25,21.1
Rayong,2021-01-18 08:00 Local,45° @ 26,21
Rayong,2021-01-18 09:00 Local,55° @ 25,21.6
Rayong,2021-01-18 10:00 Local,60° @ 24,22.6
Rayong,2021-01-18 11:00 Local,65° @ 23,23.8
Rayong,2021-01-18 12:00 Local,60° @ 20,24.9
Rayong,2021-01-18 13:00 Local,70° @ 13,27
Rayong,2021-01-18 14:00 Local,80° @ 9,27.3
Rayong,2021-01-18 15:00 Local,95° @ 7,27.4
Rayong,2021-01-18 16:00 Local,90° @ 6,27.3
Rayong,2021-01-18 17:00 Local,100° @ 6,27.1
Rayong,2021-01-18 18:00 Local,95° @ 5,26.1
Rayong,2021-01-18 19:00 Local,260° @ 3,25.2
Rayong,2021-01-18 20:00 Local,355° @ 2,24.9
Rayong,2021-01-18 21:00 Local,35° @ 7,24.8
Rayong,2021-01-18 22:00 Local,35° @ 12,24.7
Rayong,2021-01-18 23:00 Local,40° @ 18,24.3
Rayong,2021-01-19 00:00 Local,35° @ 23,23.9
Rayong,2021-01-19 01:00 Local,35° @ 21,23.2
Rayong,2021-01-19 02:00 Local,40° @ 22,22.4
Rayong,2021-01-19 03:00 Local,45° @ 21,21.9
Rayong,2021-01-19 04:00 Local,55° @ 19,21.6
Rayong,2021-01-19 05:00 Local,60° @ 18,21.3
Rayong,2021-01-19 06:00 Local,55° @ 18,21
Rayong,2021-01-19 07:00 Local,35° @ 19,20.8
Rayong,2021-01-19 08:00 Local,40° @ 20,21.4
Rayong,2021-01-19 09:00 Local,45° @ 21,22.4
Rayong,2021-01-19 10:00 Local,50° @ 20,23.6
Rayong,2021-01-19 11:00 Local,60° @ 17,24.5
Rayong,2021-01-19 12:00 Local,70° @ 14,25.3
Rayong,2021-01-19 13:00 Local,80° @ 9,26.2
Rayong,2021-01-19 14:00 Local,115° @ 4,26.3
Rayong,2021-01-19 15:00 Local,190° @ 3,26.3
Rayong,2021-01-19 16:00 Local,265° @ 6,26.3
Rayong,2021-01-19 17:00 Local,290° @ 7,26.3
Rayong,2021-01-19 18:00 Local,290° @ 8,25.5
Rayong,2021-01-19 19:00 Local,345° @ 5,24.9
Rayong,2021-01-19 20:00 Local,0° @ 4,24.6
Rayong,2021-01-19 21:00 Local,30° @ 4,24.4
Rayong,2021-01-19 22:00 Local,55° @ 6,24
Rayong,2021-01-19 23:00 Local,65° @ 7,23.7
Rayong,2021-01-20 00:00 Local,75° @ 9,23.6
Rayong,2021-01-20 01:00 Local,60° @ 10,23.2
Rayong,2021-01-20 02:00 Local,65° @ 9,22.8
Rayong,2021-01-20 03:00 Local,60° @ 8,22.4
Rayong,2021-01-20 04:00 Local,50° @ 7,22.2
Rayong,2021-01-20 05:00 Local,30° @ 8,22
Rayong,2021-01-20 06:00 Local,20° @ 8,21.7
Rayong,2021-01-20 07:00 Local,20° @ 12,21.5
Rayong,2021-01-20 08:00 Local,15° @ 11,22.1
Rayong,2021-01-20 09:00 Local,20° @ 9,23.4
Rayong,2021-01-20 10:00 Local,10° @ 7,24.7
Rayong,2021-01-20 11:00 Local,355° @ 4,25.8
Rayong,2021-01-20 12:00 Local,255° @ 3,26.4
Rayong,2021-01-20 13:00 Local,250° @ 7,27
Rayong,2021-01-20 14:00 Local,255° @ 10,27.1
Rayong,2021-01-20 15:00 Local,250° @ 12,27
Rayong,2021-01-20 16:00 Local,255° @ 12,26.9
Rayong,2021-01-20 17:00 Local,255° @ 13,26.5
Rayong,2021-01-20 18:00 Local,250° @ 14,25.6
Rayong,2021-01-20 19:00 Local,245° @ 12,24.8
Rayong,2021-01-20 20:00 Local,245° @ 9,24.6
Rayong,2021-01-20 21:00 Local,235° @ 7,24.5
Rayong,2021-01-20 22:00 Local,220° @ 7,24.4
Rayong,2021-01-20 23:00 Local,225° @ 6,24.2
Rayong,2021-01-21 00:00 Local,255° @ 5,23.9
Rayong,2021-01-21 01:00 Local,310° @ 3,23.7
Rayong,2021-01-21 02:00 Local,335° @ 4,23.4
Rayong,2021-01-21 03:00 Local,355° @ 4,23.2
Rayong,2021-01-21 04:00 Local,5° @ 4,22.9
Rayong,2021-01-21 05:00 Local,355° @ 5,22.8
Rayong,2021-01-21 06:00 Local,350° @ 6,22.6
Rayong,2021-01-21 07:00 Local,10° @ 7,22.8
Rayong,2021-01-21 08:00 Local,5° @ 6,23.5
Rayong,2021-01-21 09:00 Local,10° @ 5,24.6
Rayong,2021-01-21 10:00 Local,10° @ 2,25.8
Rayong,2021-01-21 11:00 Local,295° @ 0,26.5
Rayong,2021-01-21 12:00 Local,240° @ 4,26.9
Rayong,2021-01-21 13:00 Local,260° @ 7,27.6
Rayong,2021-01-21 14:00 Local,255° @ 12,27.5
Rayong,2021-01-21 15:00 Local,250° @ 14,27.2
Rayong,2021-01-21 16:00 Local,245° @ 14,27
Rayong,2021-01-21 17:00 Local,250° @ 16,26.8
Rayong,2021-01-21 18:00 Local,260° @ 18,25.7
Rayong,2021-01-21 19:00 Local,265° @ 13,25.1
Rayong,2021-01-21 20:00 Local,255° @ 10,24.8
Rayong,2021-01-21 21:00 Local,250° @ 9,24.7
Rayong,2021-01-21 22:00 Local,250° @ 8,24.5
