Province,DateTime,Wind,Temp
KhonKaen,2020-08-12 13:00 Local,205° @ 8,32.2
KhonKaen,2020-08-12 16:00 Local,210° @ 9,32.9
KhonKaen,2020-08-12 19:00 Local,195° @ 12,27.6
KhonKaen,2020-08-12 22:00 Local,190° @ 16,26.3
KhonKaen,2020-08-13 01:00 Local,210° @ 18,25.1
KhonKaen,2020-08-13 04:00 Local,195° @ 13,24.7
KhonKaen,2020-08-13 07:00 Local,190° @ 12,25.2
KhonKaen,2020-08-13 10:00 Local,185° @ 19,27.1
KhonKaen,2020-08-13 13:00 Local,180° @ 14,28.1
KhonKaen,2020-08-13 16:00 Local,175° @ 17,30.4
KhonKaen,2020-08-13 19:00 Local,190° @ 17,25.5
KhonKaen,2020-08-13 22:00 Local,190° @ 17,24.9
KhonKaen,2020-08-14 01:00 Local,205° @ 15,24.6
KhonKaen,2020-08-14 04:00 Local,205° @ 16,24
KhonKaen,2020-08-14 07:00 Local,220° @ 13,24.1
KhonKaen,2020-08-14 10:00 Local,195° @ 12,26.4
KhonKaen,2020-08-14 13:00 Local,190° @ 16,25.7
KhonKaen,2020-08-14 16:00 Local,220° @ 14,27.9
KhonKaen,2020-08-14 19:00 Local,210° @ 12,25.3
KhonKaen,2020-08-14 22:00 Local,195° @ 19,24.7
KhonKaen,2020-08-15 01:00 Local,215° @ 14,23.7
KhonKaen,2020-08-15 04:00 Local,230° @ 16,23.3
KhonKaen,2020-08-15 07:00 Local,215° @ 8,23.6
KhonKaen,2020-08-15 10:00 Local,220° @ 8,26.1
KhonKaen,2020-08-15 13:00 Local,255° @ 10,25.4
KhonKaen,2020-08-15 16:00 Local,275° @ 13,24.9
KhonKaen,2020-08-15 19:00 Local,260° @ 7,23.5
KhonKaen,2020-08-15 22:00 Local,225° @ 10,23.5
KhonKaen,2020-08-16 01:00 Local,205° @ 7,23.4
KhonKaen,2020-08-16 04:00 Local,210° @ 10,23.3
KhonKaen,2020-08-16 07:00 Local,225° @ 10,23.6
KhonKaen,2020-08-16 10:00 Local,235° @ 16,23.7
KhonKaen,2020-08-16 13:00 Local,215° @ 9,23.3
KhonKaen,2020-08-16 16:00 Local,235° @ 9,23.6
KhonKaen,2020-08-16 19:00 Local,170° @ 6,23.3
KhonKaen,2020-08-16 22:00 Local,190° @ 6,23.4
KhonKaen,2020-08-17 01:00 Local,235° @ 5,23.2
KhonKaen,2020-08-17 04:00 Local,180° @ 5,23
KhonKaen,2020-08-17 07:00 Local,155° @ 7,23.4
KhonKaen,2020-08-17 10:00 Local,200° @ 10,24.1
KhonKaen,2020-08-17 13:00 Local,255° @ 7,27.9
KhonKaen,2020-08-17 16:00 Local,305° @ 5,29.7
KhonKaen,2020-08-17 19:00 Local,125° @ 4,26.6
KhonKaen,2020-08-17 22:00 Local,145° @ 4,25.8
KhonKaen,2020-08-18 01:00 Local,135° @ 6,24.7
KhonKaen,2020-08-18 04:00 Local,110° @ 3,24
KhonKaen,2020-08-18 07:00 Local,30° @ 4,23.8
KhonKaen,2020-08-18 10:00 Local,15° @ 6,25.2
KhonKaen,2020-08-18 13:00 Local,345° @ 6,27.6
KhonKaen,2020-08-18 16:00 Local,15° @ 6,28.2
KhonKaen,2020-08-18 19:00 Local,15° @ 7,25.7
KhonKaen,2020-08-18 22:00 Local,10° @ 2,24.6
KhonKaen,2020-08-19 01:00 Local,130° @ 3,23.9
KhonKaen,2020-08-19 04:00 Local,165° @ 4,24.1
KhonKaen,2020-08-19 07:00 Local,195° @ 7,24.6
KhonKaen,2020-08-19 10:00 Local,215° @ 10,27.4
KhonKaen,2020-08-19 13:00 Local,260° @ 10,30.3
KhonKaen,2020-08-19 16:00 Local,245° @ 9,31.1
KhonKaen,2020-08-19 19:00 Local,220° @ 5,27.1
KhonKaen,2020-08-19 22:00 Local,130° @ 2,26.5
KhonKaen,2020-08-20 01:00 Local,150° @ 4,25.3
KhonKaen,2020-08-20 04:00 Local,205° @ 9,24.6
KhonKaen,2020-08-20 07:00 Local,215° @ 8,24.8
KhonKaen,2020-08-20 10:00 Local,285° @ 15,26.7
KhonKaen,2020-08-20 13:00 Local,250° @ 8,26.4
KhonKaen,2020-08-20 16:00 Local,240° @ 3,26.4
KhonKaen,2020-08-20 19:00 Local,205° @ 8,25.3
KhonKaen,2020-08-20 22:00 Local,235° @ 7,24.9
KhonKaen,2020-08-21 01:00 Local,310° @ 6,24.8
KhonKaen,2020-08-21 04:00 Local,295° @ 5,23.7
KhonKaen,2020-08-21 07:00 Local,245° @ 3,24.5
KhonKaen,2020-08-21 10:00 Local,245° @ 8,26.1
KhonKaen,2020-08-21 13:00 Local,255° @ 7,26.8
KhonKaen,2020-08-21 16:00 Local,265° @ 5,27.4
KhonKaen,2020-08-21 19:00 Local,25° @ 4,25.7
KhonKaen,2020-08-21 22:00 Local,170° @ 5,25.2
KhonKaen,2020-08-22 01:00 Local,205° @ 7,24.1
KhonKaen,2020-08-22 04:00 Local,200° @ 8,23.6
KhonKaen,2020-08-22 07:00 Local,205° @ 10,24.6
KhonKaen,2020-08-22 10:00 Local,215° @ 16,28.9
KhonKaen,2020-08-22 13:00 Local,195° @ 17,30.9
KhonKaen,2020-08-22 16:00 Local,180° @ 14,30.8
KhonKaen,2020-08-22 19:00 Local,160° @ 11,27.2
KhonKaen,2020-08-22 22:00 Local,205° @ 12,25.1
KhonKaen,2020-08-23 01:00 Local,185° @ 10,24.7
KhonKaen,2020-08-23 04:00 Local,200° @ 10,24.7
KhonKaen,2020-08-23 07:00 Local,185° @ 13,25
KhonKaen,2020-08-23 10:00 Local,195° @ 15,26.9
KhonKaen,2020-08-23 13:00 Local,190° @ 15,30.4
KhonKaen,2020-08-23 16:00 Local,200° @ 20,30.6
KhonKaen,2020-08-23 19:00 Local,195° @ 14,26.9
KhonKaen,2020-08-23 22:00 Local,215° @ 18,25.7
KhonKaen,2020-08-24 01:00 Local,210° @ 13,24.7
KhonKaen,2020-08-24 04:00 Local,205° @ 12,24.2
KhonKaen,2020-08-24 07:00 Local,210° @ 10,24.9
KhonKaen,2020-08-24 10:00 Local,220° @ 14,28.8
